15134229,ULV South,BIG C BINH DUONG,10.99508900000000,106.65761700000000,1
15499138,ULV South,BIG C GO BUON ME THUOT,12.66619440000002,108.03824750000000,1
15130745,ULV South,BIG C CAN THO,10.01436300000000,105.78481900000000,1
15161975,ULV South,SIEU THI BIG C DA LAT,11.93802900000000,108.44348000000000,1
15150032,ULV South,BIG C DI AN,10.89068300000000,106.78463500000000,1
18018023,ULV Central,GO! DIEN BAN,15.92293667830566,108.24624720000001,1
15192556,ULV South,ESPACE BIG C DONG NAI,10.90211900000000,106.85258200000000,1
50100063,ULV North,BIG C GADEN MALL,21.01529000000000,105.77781200000000,1
15574904,ULV South,SIEU THI GO! GO DAU,11.07420240000002,106.28355330000001,1
50100319,ULV South,BIG C GO VAP,10.82854700000000,106.67475000000000,1
15611111,ULV North,BIG C GO! LAO CAI,22.43397309999997,104.01606389999998,1
15477356,ULV South,SIEU THI EB NEW CITY,10.72908359999999,106.71887310000000,1
15103178,ULV North,BIG C HDUONG,20.95014900000000,106.34287000000000,1
15228736,ULV North,BIG C HO GUOM PLAZA,20.97900800000000,105.78563800000000,1
15192553,ULV North,BIG C HPHONG,20.84549709999999,106.70742230000002,1
15192555,ULV Central,BIG C HUE,1.00000000000000,16.45986500000000,1
50100296,ULV South,BIG C HOANG VAN THU,10.80032000000000,106.66983600000000,1
15097045,ULV North,BIG C LONG BIEN,21.05059700000002,105.89304900000002,1
116,CRV NORTH,116 - BIG C LONG BIEN,21.04938530000001,105.89269570000000,1
15109785,ULV North,BIG C ME LINH,21.18671300000000,105.78251600000000,1
119,CRV NORTH,119 - BIG C ME LINH,21.18740269999998,105.78229309999998,1
50100247,ULV South,CONG TY TNHH DICH VU EB,10.77781600000000,106.66494000000000,1
15542490,ULV South,KHO DC BIGC MIEN NAM 806,10.65230600000001,106.72943100000000,1
15403631,ULV South,SIEU THI BIG C MY THO,10.35923080088682,106.34573169999999,1
15192559,ULV North,BIG C NAM DINH,20.43788349999999,106.15225360000001,1
15202071,ULV South,SIEU THI BIG C NHA TRANG,12.25582900000000,109.16999300000000,1
18011883,ULV South,GO! NHON TRACH,10.73376190000000,106.92949940000003,1
15635706,ULV South,GO! PHU MY,10.55835656681249,107.10584729999998,1
50100580,ULV South,CTY TNHH ESPACE BUSINESS PHU THANH,10.77985100000000,106.63129300000000,1
15244365,ULV South,SIEU THI EB NEW CITY,10.73827300000000,106.71638400000000,1
14990451,ULV Central,BIG C QUANG NGAI,15.11054725474262,108.80887215000001,1
15480451,ULV Central,BIG C QUANG NGAI,15.11272869906885,108.80753084999998,1
15500918,ULV Central,BIG C GO TAM KY,15.56911095175198,108.48914330000001,1
15253626,ULV South,BIG C TAN HIEP,10.96652400000000,106.85474400000000,1
15144347,ULV South,BIG C TAN PHU,10.80827900000000,106.63289100000000,1
18000984,ULV South,GO! TAN UYEN,11.08415960000001,106.78834160000000,1
104,CRV NORTH,104 - BIG C THANG LONG,21.00739209999997,105.79311980000003,1
15106438,ULV North,BIG C THANH HOA,19.80542700000000,105.80216599999999,1
15295974,ULV South,SIEU THI BIG C THAO DIEN,10.80152600000000,106.73293800000000,1
15628943,ULV South,TOPS MARKET MOONLIGHT,10.84078022363590,106.76294710000000,1
15483188,ULV South,SIEU THI BIG C TRA VINH,9.92010310000000,106.32286890000000,1
15192557,ULV North,BIG C VINH,18.66606999999999,105.67445600000000,1
15560668,ULV South,KHO DC BIGC NEWLAND MIEN NAM,10.89253870000001,106.81743170000000,1
15260206,ULV South,DOANH NGHIEP TU NHAN BINH HONG,11.52387900000000,106.90423800000000,1
15293493,ULV South,CONG TY CP DIEN TU DIEN LANH BINH MINH,10.70666800000000,106.62210100000000,1
50100403,ULV South,CTY CP THUONG NGHIEP CA MAU,9.18005000000000,105.14767200000000,1
15201584,ULV South,CHI NHANH CONG TY CO PHAN THUONG NGHIEP,9.29670000000000,105.70264900000000,1
15405152,ULV South,CN CONG TY CP TN CA MAU TAI DONG THAP,10.48070425045202,105.61277805000009,1
15392912,ULV South,CN CTY CPTN CA MAU TAI HAU GIANG,9.74777495000011,105.56333115000007,1
50100598,ULV South,CTY CP TN CA MAU,9.22341800000000,105.42438000000000,1
15173013,ULV South,CHI NHANH CONG TY CPTN CA MAU TAI,9.76180200000000,105.01557000000000,1
50100566,ULV South,CTY CP TN CA MAU,9.57046700000000,105.60736800000000,1
15260213,ULV South,CN CTY CP THUONG NGHIEP CA MAU TAI,9.75527300000000,105.00368700000000,1
15371649,ULV South,CN CTY CP THUONG NGHIEP CA MAU TAI SOC,9.58202800000000,105.95924600000000,1
50100565,ULV South,CTY CP TN CA MAU,9.32418600000000,105.98017800000000,1
15332269,ULV South,CN CUA HANG PHAN PHOI HANG TIEU DUNG,9.22599400000000,105.41241100000000,1
15463055,ULV North,CHI NHANH CONG TY CO PHAN ETON TAI,20.95486134604530,105.84122031824646,1
15471878,ULV South,CTY TNHH MTV TM DV CHIEU HUNG PHAT,10.38267530000002,104.46870250000006,1
15186298,ULV South,CTY TNHH MTV HOI NHAP PHAT TRIEN,10.98160700000000,106.65602400000000,1
15186313,ULV South,CTY TNHH MTV HOI NHAP PHAT TRIEN,10.75259700000000,106.72709800000000,1
15481561,ULV North,CN BAC KAN - CTY CPDV TMTH VINCOMME,14.35463554197870,108.01171279999998,1
50100262,ULV Central,CN CTY TNHH MM MEGA MARKET (VIET NAM),1.00000000000000,16.02074500000000,1
50100561,ULV Central,CN CTY TNHH NGUYEN MINH HOANG,1.00000000000000,15.75360800000000,1
15346752,ULV Central,CN DA NANG CTY CPDV TMTH VINCOMMERCE,1.00000000000000,16.07155300000000,1
15346756,ULV North,CN HA LONG CTY CPDV TMTH VINCOMMERC,20.95171700000000,107.08520400000000,1
15404352,ULV North,CN HA NAM - CTY CP DVTM TONG HOP,20.54351690000001,105.91752250000002,1
15346739,ULV North,VIN-KY ANH,18.07624400000000,106.28920600000000,1
15421393,ULV North,CN HAI DUONG CTY CPDV TMTH VINCOMME,20.94265123303588,106.31353779999996,1
15346754,ULV North,CN HAI PHONG CTY CPDV TMTH VINCOMME,20.86605300000000,106.69149800000000,1
15431379,ULV North,CN HOA BINH - CTY CP DICH VU THUONG,20.82572880000001,105.35125820000002,1
15481947,ULV North,CN LAI CHAU - CTY CPDV TMTH VINCOMM,22.38713920000000,103.46886880000000,1
15404353,ULV North,CN LANG SON - CTY CP DVTM TONG HOP,21.85670867173686,106.76344290000001,1
15399923,ULV North,CN NAM DAN CTY CPDV TMTH VINCOMMERC,18.71182804298551,105.50872215000000,1
15346740,ULV North,VIN -NINH BINH,20.25928000000000,105.97018700000000,1
18014819,ULV South,'CHI NHANH CONG TY TNHH THUONG MAI T,13.41862010000000,108.42616430000001,1
15398923,ULV North,CN SON LA CTY CPDV TMTH VINCOMMERCE,21.13740906126288,106.03863694999997,1
15346758,ULV North,VIN-THAI BINH,20.44447900000000,106.33686500000000,1
15404354,ULV North,CN THAI NGUYEN - CTY CPDV TMTH,21.57118609870669,105.83823070000002,1
15367219,ULV North,VIN-THANH HOA,19.43838000000000,105.77451300000000,1
15440296,ULV Central,CN THUA THIEN HUE CTY CPDV TMTH,16.45749170091598,107.58136080000003,1
